URI,Label,Description,Type,EdgePropertyOf,SourceClass,TargetClass
https://www.opengis.net/def/schema/hy_features/hyf/HY_HydroLocation,ReferenceLocation,"The HY_HydroLocation feature type (Figure 35) conceptualizes the idea that a hydro nexus can be realized by practically any feature of interest. The hydro nexus concept is used to define the hydrologic determination of a catchment but, like the catchment concept, does not have inherent realization(s). Any hydrologically significant feature that can be identified as (said to be) the outlet of a catchment may realize the hydro nexus. Typically, this will be a permanent, stable location that is fixed and/or referenced by coordinates.  Landmarks such as confluences, points corresponding to vertical sections, or the position of a monitoring station on a river are typical realizations of the hydro nexus. Other kinds of hydro nexus realizations that don't carry normal surface water characteristics as defined in this standard, e.g. a spring where groundwater enters the surface, an arbitrary point projected onto the surface, or a nexus that collects many disjoint locations may use or specialize the general HY_HydroLocation type.  Topologically, the HY_HydroLocation should be understood to be the boundary of the corresponding catchment, and always of lower topological dimension than the catchment. Even though the topological realization of a hydro nexus is typically as a node between catchment edges, a nexus realization may also have any geometric representation, including a single point. In many cases, HY_HydroLocations are known but corresponding catchments and hydro nexuses are not defined. For example, stream gages that are part of a catchment dataset whose hydro nexus features are realized by confluences. Both the stream gages and confluences are HY_HydroLocations, but the stream gages’ hydro nexus features are not defined. Using this concept, HY_HydroLocation is expected to be used to link between datasets that have catchments delineated for different HY_HydroLocations. HY_HydroLocation carries two attributes: shape and hydroLocationType. It has referencedPosition and realizedNexus associations implying the hydro-complex feature collection.",Class,,,
https://www.opengis.net/def/schema/hy_features/hyf/HY_HydrometricFeature,HY Hydrometric Feature,A feature at which hydrometric measurements are made.,Class,,,
https://www.opengis.net/def/schema/hy_features/hyf/HY_WaterBody,hyf:HY_WaterBody,"A waterbody is part of the hydrographic network and is either standing in a depression or flowing in a channel, which are parts of the channel network",Class,,,
http://purl.org/dc/terms/conformsTo,conforms to,An established standard to which the resource conforms.,Predicate,,,
http://purl.org/dc/terms/created,created,Date of creation of the resource.,Predicate,,,
http://rdfs.org/ns/void#property,property,The property used to link resources in a linkset.,Predicate,,,
http://www.opengis.net/ont/geosparql#asWKT,as WKT,The WKT (Well-Known Text) serialization of a geometry.,Predicate,,,
http://www.opengis.net/ont/geosparql#crs,coordinate reference system,The coordinate reference system used by the geometry.,Predicate,,,
http://www.opengis.net/ont/geosparql#hasGeometry,geo:hasGeometry,A spatial representation for a given Feature.,Predicate,,geo:Feature,geo:Geometry
http://www.opengis.net/ont/geosparql#sfWithin,sfWithin,Simple-features spatial 'within' relation between geometries or features.,Predicate,,,
https://schema.org/AdministrativeArea,Administrative Area,A geographical region under the jurisdiction of a government.,Predicate,,,
https://schema.org/about,about,The subject matter of the content.,Predicate,,,
https://schema.org/alternateName,alternate Name,An alias for the item.,Predicate,,,
https://schema.org/containedInPlace,contained In Place,The basic containment relation between a place and one that contains it.,Predicate,,,
https://schema.org/contentUrl,content URL,The direct URL to access the content.,Predicate,,,
https://schema.org/dateCreated,date Created,The date on which the item was created.,Predicate,,,
https://schema.org/dateModified,date Modified,The date on which the item was most recently modified.,Predicate,,,
https://schema.org/dateUpdated,date Updated,The date on which the item was last updated.,Predicate,,,
https://schema.org/description,description,A textual description of the entity.,Predicate,,,
https://schema.org/distribution,distribution,A downloadable form of the dataset.,Predicate,,,
https://schema.org/duration,duration,A time period.,Predicate,,,
https://schema.org/elevation,elevation,The elevation of a location above sea level.,Predicate,,,
https://schema.org/email,email,An email address.,Predicate,,,
https://schema.org/encodingFormat,encoding format,The file format or media type of the resource.,Predicate,,,
https://schema.org/frequency,frequency,The frequency at which the dataset is updated.,Predicate,,,
https://schema.org/geo,geographic location,The geographic coordinates of the entity.,Predicate,,,
https://schema.org/geoWithin,geo within,Indicates that this geographic feature is spatially contained within another.,Predicate,,,
https://schema.org/head_nhdpv1_comid,head nhdpv1 comid,,Predicate,,,
https://schema.org/head_rf1id,head rf1id,,Predicate,,,
https://schema.org/identifier,identifier,A unique identifier for the entity.,Predicate,,,
https://schema.org/image,image,An image of the item.,Predicate,,,
https://schema.org/isAccessibleForFree,is Accessible For Free,Whether the item is accessible for free.,Predicate,,,
https://schema.org/isBasedOn,is based on,Indicates a resource from which this resource is derived.,Predicate,,,
https://schema.org/keywords,keywords,Keywords or tags describing the item.,Predicate,,,
https://schema.org/latitude,latitude,The latitude of the location.,Predicate,,,
https://schema.org/line,line,A line string representing a linear geographic feature.,Predicate,,,
https://schema.org/longitude,longitude,The longitude of the location.,Predicate,,,
https://schema.org/measurementMethod,measurement method,The method used to perform measurements.,Predicate,,,
https://schema.org/measurementTechnique,measurement technique,The technique or method used to make measurements.,Predicate,,,
https://schema.org/name,name,The name of the entity.,Predicate,,,
https://schema.org/outlet_nhdpv1_comid,outlet nhdpv1 comid,,Predicate,,,
https://schema.org/outlet_rf1id,outlet rf1id,,Predicate,,,
https://schema.org/polygon,polygon,A polygon representing the geographic boundary.,Predicate,,,
https://schema.org/propertyID,property ID,A commonly used identifier for the property.,Predicate,,,
https://schema.org/provider,provider,The organization or person that provides the resource.,Predicate,,,
https://schema.org/publisher,publisher,The organization or person that published the resource.,Predicate,,,
https://schema.org/sameAs,same as,Indicates that this entity is the same as another entity (used for linking).,Predicate,,,
https://schema.org/sname,sname,,Predicate,,,
https://schema.org/subjectOf,subject of,A resource that describes this entity.,Predicate,,,
https://schema.org/supersededBy,superseded by,Indicates that this resource has been replaced by another resource.,Predicate,,,
https://schema.org/temporalCoverage,temporal coverage,The time period covered by the dataset or content.,Predicate,,,
https://schema.org/unitCode,unit Code,The unit of measurement.,Predicate,,,
https://schema.org/unitText,unit text,The unit of measurement in text form.,Predicate,,,
https://schema.org/url,URL,The URL of the resource.,Predicate,,,
https://schema.org/value,value,The value of a property.,Predicate,,,
https://schema.org/variableMeasured,variable measured,The variable that was measured in the dataset.,Predicate,,,
https://www.opengis.net/def/appschema/hy_features/hyf/HY_HydroLocationType,HY Hydro Location Type,A classification of a hydrologic location.,Predicate,,,
https://www.opengis.net/def/appschema/hy_features/hyf/HydroLocationType,Hydro Location Type,A classification of a hydrologic location.,Predicate,,,
https://www.opengis.net/def/appschema/hy_features/hyf/containingCatchment,containing Catchment,The catchment containing this feature.,Predicate,,,
https://www.opengis.net/def/schema/hy_features/hyf/HY_DistanceDescription,distance description,"list of general terms commonly used in hydrology to describe a spatial relationship between two locations. If required, an implementation should use terms from this code list, defined specifically to conform to a terminology common in the hydrology domain. Note that alternative code lists may be used but should be related to the terms in but should be related to the terms in this code list using an appropriate formalism.",Predicate,,,
https://www.opengis.net/def/schema/hy_features/hyf/HY_DistanceFromReferent,distance from referent,"The HY_DistanceFromReferent data type provides the distance from a located referent as an absolute or interpolative value, including simple statements on accuracy and precision of the measured position.",Predicate,,,
https://www.opengis.net/def/schema/hy_features/hyf/HY_HydroLocationType,hydrologic location type,"terms identifying a Hydro Location determined to realize the conceptual nexus. If required, an implementation should use terms from this code list, defined specifically to conform to a terminology common in the hydrology domain. Note that alternative code lists may be used but should be related to the terms in but should be related to the terms in this code list using an appropriate formalism.",Predicate,,,
https://www.opengis.net/def/schema/hy_features/hyf/HY_IndirectPosition,indirect position,"The HY_IndirectPosition feature type defines the location referenced along an axis, without the necessity of a geometric realization. Indirect position uses a catchment-specific reference system which defines the flowpath as the required linear element along which the position is determined. The indirect position is then expressed as the distance from the upstream and/or downstream end of the flowpath, or from a referent that is already located on that flowpath.  The (indirect) position of an outflow node referenced along an upstream oriented flowpath can be expressed as the distance from an upstream inflow node located on that flowpath, while the (indirect) position of an inflow node referenced along a downstream oriented flowpath can be expressed as distance from a downstream outflow node located on the flowpath. An ‘intermediate’ position referencing known inflow and outflow nodes bounding a flowpath at both ends can be expressed as part of the distance along the entire flowpath, measured from the upstream end of an upstream flowpath, and/or from the downstream end of a downstream flowpath. A position referencing an already referenced location on the flowpath can be expressed as part of the distance along the entire flowpath, measured from the ‘located referent’.   HY_IndirectPosition carries the distanceExpression, and distanceDescription attributes, and has linearElement, locatedReferent and a referenceLocation associations. A point-referent constraint emphasizes the topological relationship between the linear element and point representation of the reference location; a measure-along-flowpath constraint defines the flowpath as the linear element to be used whenever a position is expressed as a distance from a referent.",Predicate,,,
https://www.opengis.net/def/schema/hy_features/hyf/HydroLocationType,Hydro Location Type,A classification of a hydrologic location.,Predicate,,,
https://www.opengis.net/def/schema/hy_features/hyf/containingCatchment,containing catchment,catchment nesting contained catchments.,Predicate,,,hyf:HY_Catchment
https://www.opengis.net/def/schema/hy_features/hyf/distanceDescription,distance description,"term describing the distance from the feature being used as a reference. An implementation may use the HY_DistanceDescription code list. Alternatively, the types described in ISO 19103: Conceptual Schema may be used.",Predicate,,,HY_DistanceDescription
https://www.opengis.net/def/schema/hy_features/hyf/distanceExpression,distance expression,"absolute or interpolative value of the distance from the feature being used as a reference, including an indication of accuracy and precision of the absolute value. An implementation may use the HY_DistanceFromReferent (data type) referencing basic types. Alternatively, the types described in ISO 19103: Conceptual Schema may be used.",Predicate,,,HY_DistanceFromReferent
https://www.opengis.net/def/schema/hy_features/hyf/downstreamWaterbody,downstream Waterbody,The water body immediately downstream of a feature.,Predicate,,,
https://www.opengis.net/def/schema/hy_features/hyf/encompassingCatchment,encompassing Catchment,The catchment that encompasses this feature.,Predicate,,,
https://www.opengis.net/def/schema/hy_features/hyf/interpolative,interpolative,interpolative expression (percentage) of the distance from a located referent. An implementation may use the types described in ISO 19103: Conceptual Schema.,Predicate,,,
https://www.opengis.net/def/schema/hy_features/hyf/linearElement,linear element,"identifies a flowpath used as the linear element along which a position is assigned to a hydro-location, or any feature of interest.",Predicate,,,hyf:HY_FlowPath
https://www.opengis.net/def/schema/hy_features/hyf/referencedPosition,referenced position,"position expressed as measured or otherwise described distance from a known, already located referent. Commonly, this is used to locate a feature of interest such as a hydrometric station in relation to a catchment's outlet fixed by co-ordinates.",Predicate,,,HY_IndirectPosition
https://www.wikidata.org/wiki/Property:P2043,length,The length of a geographic feature (Wikidata property).,Predicate,,,
https://www.wikidata.org/wiki/Property:P403,mouth of watercourse,The body of water into which the watercourse drains (Wikidata property).,Predicate,,,
https://www.wikidata.org/wiki/Property:P885,origin of watercourse,The source or origin of a watercourse (Wikidata property).,Predicate,,,
