URI,Label,Description,Type,EdgePropertyOf,SourceClass,TargetClass
http://id.nlm.nih.gov/mesh/vocab#SupplementaryConceptRecord,MeSH SupplementaryConceptRecord,"Supplementary Concepts are created in MeSH to aid in searching the large volume of mainly chemicals and drugs. meshv:SupplementaryConceptRecord has three sub-classes: meshv:RegularSubstance, meshv:SCR_Protocol, and meshv:SCR_Disease.",Class,,,
http://id.nlm.nih.gov/mesh/vocab#Term,MeSH Term,"MeSH terms provide synonymous names for MeSH concepts. Terms have 'T' identifiers, and are considered either preferred or lexical variants, such as 'Congenital Abnormalities' as opposed to 'Abnormality, Congenital'.",Class,,,
http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,MeSH TopicalDescriptor,"Topical Descriptors indicate the subject of an indexed item such as a journal article. See D063926, 'Drug Hypersensitivity Syndrome', for an example.",Class,,,
http://id.nlm.nih.gov/mesh/vocab#TreeNumber,MeSH TreeNumber,Tree Numbers are used to organize MeSH Descriptors in a broader-than/narrower-than manner.,Class,,,
http://www.w3.org/2002/07/owl#Class,Class,The class of OWL classes.,Class,,,
http://www.w3.org/2002/07/owl#Ontology,Ontology,The class of ontology headers.,Class,,,
http://www.w3.org/2002/07/owl#TransitiveProperty,TransitiveProperty,The class of transitive object properties.,Class,,,
http://id.nlm.nih.gov/mesh/vocab#abbreviation,abbreviation,"A property of Terms. Two-letter, uppercase abbreviation for a Qualifier term.",Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#active,active,A property of all classes. A Boolean-typed property that indicates whether MeSH content is active in the current MeSH year.,Predicate,,,http://www.w3.org/2001/XMLSchema#boolean
http://id.nlm.nih.gov/mesh/vocab#allowableQualifier,allowableQualifier,Relates Descriptors to Qualifiers. A specific Qualifier allowed in combination with the Descriptor.,Predicate,,,http://id.nlm.nih.gov/mesh/vocab#Qualifier
http://id.nlm.nih.gov/mesh/vocab#altLabel,altLabel,A property of Terms. A lexical variant for a Termâs prefLabel. meshv:altLabel is a subproperty of rdfs:label,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#annotation,annotation,A property of Descriptors or Qualifiers. Free-text information for indexers and catalogers concerning the use of the Descriptor or Qualifier.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#broader,broader,A broader MeSH concept related to the subject.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#broaderConcept,broaderConcept,"Relates one Concept to another. A semantic relationship between two Concepts, usually between the preferred concept and subordinate concept(s) where one is broader in meaning. Example: M0024816 is broader than M0024811.",Predicate,,http://id.nlm.nih.gov/mesh/vocab#Concept,http://id.nlm.nih.gov/mesh/vocab#Concept
http://id.nlm.nih.gov/mesh/vocab#broaderDescriptor,broaderDescriptor,Relates one Descriptor to another. The immediate parent Descriptor(s) of a given Descriptor based on the TreeNumber hierarchy. Example: both DUI D007254 (Information Science) and DUI D008491 (Medical Informatics Applications) are parents of DUI D016247 (Information Storage and Retrieval).,Predicate,,http://id.nlm.nih.gov/mesh/vocab#Descriptor,http://id.nlm.nih.gov/mesh/vocab#Descriptor
http://id.nlm.nih.gov/mesh/vocab#broaderQualifier,broaderQualifier,Relates one Qualifier to another. The immediate parent Qualifier(s) of a given Qualifier based on the TreeNumber hierarchy. Example: QUI Q000458 (organization & administration) is a parent of QUI Q000592 (standards).,Predicate,,http://id.nlm.nih.gov/mesh/vocab#Qualifier,http://id.nlm.nih.gov/mesh/vocab#Qualifier
http://id.nlm.nih.gov/mesh/vocab#casn1_label,casn1_label,A property of Concepts. Free-text of the Chemical Abstracts Type N1 Name which is the systematic name used in the Chemical Abstracts Chemical Substance and Formula Indexes. The systematic name is a unique name assigned to a chemical substance to represent its structure. First available in 1995.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#concept,Has Concept,"Relates Descriptors, Qualifiers or SupplementaryConceptRecords to Concepts. Designates a member of a collection of Concepts for a Descriptor, Qualifier or SCR.",Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#considerAlso,considerAlso,A property of Descriptors. Free-text information that refers a user from a Descriptor to other terms which have related roots.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#dateCreated,dateCreated,"A property of Descriptors, Qualifiers, SupplementaryConceptRecords or Terms. Date in YYYY-MM-DD format when a Descriptor, Qualifer, SupplementaryConceptRecord or Term was first added to MeSH provisionally. This timestamp may be a year behind the dateEstablished. Upon conversion to a new MeSH maintenance system in 1999, a default value of 1999-01-01 was supplied.",Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#dateEstablished,dateEstablished,A property of Descriptors or Qualifiers. Date in YYYY-MM-DD format when the Descriptor or Qualifier became effective for use; set to YYYY-01-01 where YYYY = year of introduction to MeSH.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#dateRevised,dateRevised,"A property of Descriptors, Qualifiers, or SupplementaryConceptRecords. Indicates that a revision was made to Descriptor, Qualifier, or SupplementaryConceptRecord data in YYYY-MM-DD format.",Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#entryVersion,entryVersion,A property of Terms. Used for internal NLM processing only.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#frequency,frequency,A property of SupplementaryConceptRecords. Number of citations indexed with a SupplementaryConceptRecord in MEDLINE/PubMed. Automatically updated monthly in the XML. See also meshv:source definition.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#hasDescriptor,hasDescriptor,Relates DescriptorQualifierPairs to Descriptors.,Predicate,,,http://id.nlm.nih.gov/mesh/vocab#Descriptor
http://id.nlm.nih.gov/mesh/vocab#hasQualifier,hasQualifier,Relates DescriptorQualifierPairs to Qualifiers.,Predicate,,,http://id.nlm.nih.gov/mesh/vocab#Qualifier
http://id.nlm.nih.gov/mesh/vocab#historyNote,historyNote,"A property of Descriptors or Qualifiers. Free-text information that traces the concept in MeSH and is deemed helpful for the online searcher. Headings and entry terms are entered in upper case. Initial characters refer to the year in which the Descriptor or Qualifier was created in MeSH in its current form (i.e., with the same preferred term). A date in parentheses indicates the oldest creation date of terms, provisional headings (before 1975), or minor headings (before 1991), which are reflected in bibliographic citations. Entries without a year date were created between 1963 and 1966.",Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#identifier,identifier,"A property of Descriptors, Qualifiers, SupplementaryConceptRecords, Concepts and Terms. Descriptor identifier is a 7 or 10 alphanumeric starting with the letter D. Qualifier identifier is a 7 or 10 alphanumeric starting with the letter Q. SupplementaryConceptRecord identifier is a 7 or 10 alphanumeric starting with the letter C. Concept identifier is an 8 or 10 alphanumeric starting with the letter M. Term identifier is a 7 or 10 alphanumeric starting with the letter T. The 10 alphanumeric format was implemented for new identifiers created on or after about May 19, 2014.",Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#indexerConsiderAlso,indexerConsiderAlso,"Relates SupplementaryConceptRecords to Descriptors or DescriptorQualifierPairs. A Descriptor or DescriptorQualifierPair that is usually broader than the SupplementaryConceptRecord, and which is suggested as an indexing guideline for addition to the citation if pertinent to the article being indexed.",Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#lastActiveYear,lastActiveYear,A property of all classes. Indicates the most recent year in which inactive MeSH content was active.,Predicate,,,http://www.w3.org/2001/XMLSchema#string
http://id.nlm.nih.gov/mesh/vocab#lexicalTag,lexicalTag,"A property of Terms. A 3-letter value that indicates the lexical category. Valid values with their meanings in parentheses are: ABB (Abbreviation); ABX (Embedded abbreviation); ACR (Acronym); ACX (Embedded acronym); EPO (Eponym); LAB (Lab number); NAM (Proper name); NON (None); and TRD (Trade name). Note that in the XML, a Permuted Term will always have the same Lexical Tag value as the term from which it is generated.",Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#mappedTo,mappedTo,Relates SupplementaryConceptRecords to Descriptors or DescriptorQualifierPairs. A Descriptor or DescriptorQualifierPair that is a parent (not the main parent; lacks an asterisk designation in the Source XML) for the SupplementaryConceptRecord and that is automatically added to the journal citation for which the SupplementaryConceptRecord is indexed. See also meshv:preferredMappedTo.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#narrowerConcept,narrowerConcept,Relates one Concept to another. A semantic relationship between the preferred concept and subordinate concept(s) where one is narrower in meaning. Example: M0353609 is narrower with respect to M0000001.,Predicate,,http://id.nlm.nih.gov/mesh/vocab#Concept,http://id.nlm.nih.gov/mesh/vocab#Concept
http://id.nlm.nih.gov/mesh/vocab#nlmClassificationNumber,nlmClassificationNumber,"A property of Descriptors. Most MeSH Descriptors have a corresponding NLM Classification (the system for the organization of literature). Descriptors that lack an NLM Classification Number include those that point to more than one number, those in the Z Tree (Geographicals), and many of those in the V Tree (Publication Characteristics). This NLM classification is similar to the Library of Congress Classification (LCC).",Predicate,,,http://www.w3.org/2001/XMLSchema#string
http://id.nlm.nih.gov/mesh/vocab#note,note,"A property of SupplementaryConceptRecords. Free-text narrative giving information about the SupplementaryConceptRecord, and may include information such as the registryNumber.",Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#onlineNote,onlineNote,A property of Descriptors and Qualifiers. Free-text information intended to direct the MeSH online searcher to alternate search terms. Superseded by a more detailed historyNote when onlineNote is not present.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber,parentTreeNumber,"Relates one TreeNumber to another. Immediate âparentâ TreeNumber, meaning one level higher in the TreeNumber hierarchy. Example: D03.438.221 is a parent of D03.438.221.173.",Predicate,,http://id.nlm.nih.gov/mesh/vocab#TreeNumber,http://id.nlm.nih.gov/mesh/vocab#TreeNumber
http://id.nlm.nih.gov/mesh/vocab#pharmacologicalAction,pharmacologicalAction,Relates Descriptors or SupplementaryConceptRecords to Descriptors. Reference to a Descriptor describing observed biological activity of an exogenously administered chemical represented by a Descriptor or SupplementaryConceptRecord.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#prefLabel,prefLabel,A property of Terms. The preferred string for the term. meshv:prefLabel is a subproperty of rdfs:label.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#preferredConcept,preferredConcept,"Relates Descriptors or Supplementary Concept Records to Concepts. The preferred concept is frequently a broader concept that includes narrower sub-concepts, but may also be one among several distinct concepts. The preferred concept is selected as the primary or most prominent representation among the concepts in the literature. meshv:preferredConcept is a subproperty of meshv:concept.",Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#preferredMappedTo,preferredMappedTo,Relates SupplementaryConceptRecords to Descriptors or DescriptorQualifierPairs. Designates a Descriptor or DescriptorQualifierPair that is a main parent (includes an asterisk designation in the Source XML) for the SupplementaryConceptRecord and that is automatically added to the journal citation for which the SupplementaryConceptRecord is indexed. meshv:preferredMappedTo is a subproperty of meshv:mappedTo.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#preferredTerm,preferredTerm,"Relates Concepts, Descriptors, Qualifiers or SupplementaryConceptRecords to Terms. Indicates that the Term is the preferred term for a Concept, Descriptor, Qualifier, or SupplementaryConceptRecord.",Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#previousIndexing,previousIndexing,A property of Descriptors and Supplementary Concept Records. Free-text information referring to Descriptors or DescriptorQualifierPairs that were used to index the concept in MEDLINE before the Descriptor was created. Intended to enable users of new Descriptors to find similar concepts indexed before the Descriptor was created. Includes a date or date range. May include descriptive text referring to a group of Descriptors as âspecificsâ. Data are not maintained when a Descriptor or Qualifier name changes. DUI D005290 example: Iron (1966-1974). Also used for SupplementaryConceptRecords to refer to the Descriptor or DescriptorQualifierPair to which the SupplementaryConceptRecord was previously mapped.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#publicMeSHNote,publicMeSHNote,"A property of Descriptors. Free-text information about the history of changes to the Descriptor that may be helpful to the user of the printed Index Medicus publication (ceased in 2005). This includes the date the Descriptor was created in MeSH, changes in the preferred term, earlier status as an SupplementaryConceptRecord, etc. Unlike the History Note, this note reflects the MeSH vocabulary printed at that point in time, not as updated for online databases. Applies only to TopicalDescriptors. MeSH Descriptor labels are in upper case.",Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#registryNumber,registryNumber,A property of Concepts. A unique identifier from one of these sources: Enzyme Commission (Example: EC 2.4.2.17; Example for Partial enzyme number: EC 1.4.3.-); Chemical Abstracts Service (CAS) (Example: 7004-12-8); FDA Substance Registration System Unique Identifier (UNII) in 10-character format (Example: R16CO5Y76E); or the value of 0 if no match is available from the previous sources. A single MeSH Concept can only have one Registry Number. Used for Concepts related to Descriptors in the D Category Drugs and Chemicals and for SupplementaryConceptRecords.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#relatedConcept,relatedConcept,"Relates one Concept to another. A semantic relationship between two Concepts, usually between the preferred Concept and subordinate Concept(s) where one is neither broader nor narrower in meaning. Example: M0000562 is related to M0000561",Predicate,,http://id.nlm.nih.gov/mesh/vocab#Concept,http://id.nlm.nih.gov/mesh/vocab#Concept
http://id.nlm.nih.gov/mesh/vocab#relatedRegistryNumber,relatedRegistryNumber,"A property of Concepts. An additional unique identifier for chemicals, which is sometimes followed by a label in parentheses. Multiple Related Registry Numbers are allowed for each Concept. For example, these might be salts and/or stereoisomers of the parent compound. Used for Concepts related to Descriptors in the D Category Drugs and Chemicals and for SupplementaryConceptRecords.",Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#scopeNote,scopeNote,A property of Concepts. Free-text narrative giving the scope and meaning (definition) of a Concept.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#seeAlso,seeAlso,Relates one Descriptor to another. Reference to a specific Descriptor to which a user is referred by a 'see related' cross-reference.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#sortVersion,sortVersion,A property of Terms. Custom version of a Term label used to sort properly in a print product; format is all uppercase.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#source,source,A property of SupplementaryConceptRecords. Citation reference string in which the SupplementaryConceptRecord was first found. Single occurrence if SupplementaryConceptRecord created since 1980; frequency reports total citations indexed with the term in MEDLINE/PubMed. Possible multiple occurrences if SupplementaryConceptRecord created prior to 1980; term not found on those citations in MEDLINE/PubMed. Number of multiple Source occurrences need to be added to Frequency count for grand total of citations to articles discussing the SCR.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#term,Has Term,Relates Concepts to Terms. Each Concept has a set of entry terms and a preferred term that are related to the Concept.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#thesaurusID,thesaurusID,A property of Terms. Name of a Thesaurus in which the term occurs. The value 'NLM' is equivalent to MeSH.,Predicate,,,
http://id.nlm.nih.gov/mesh/vocab#treeNumber,treeNumber,Relates Descriptors or Qualifiers to TreeNumbers. Alpha-numeric string referring to location within a Descriptor or Qualifier hierarchy. Used for browsing the MeSH vocabulary and for inclusive searches by retrieval systems using MeSH. (Note that the Trees hierarchy is not represented using subelements. The hierarchy is represented by the TreeNumber itself.) Up to thirteen hierarchical levels.,Predicate,,,http://id.nlm.nih.gov/mesh/vocab#TreeNumber
http://id.nlm.nih.gov/mesh/vocab#useInstead,useInstead,Relates DisallowedDescriptorQualifierPairs to Descriptors or AllowedDescriptorQualifierPairs. Descriptor or DescriptorQualifierPair recommended in place of the prohibited combination.,Predicate,,,
http://purl.org/dc/terms/created,created,Date of creation of the resource.,Predicate,,,
http://purl.org/dc/terms/creator,creator,An entity responsible for making the resource.,Predicate,,,
http://purl.org/dc/terms/date,date,A point or period of time associated with the resource.,Predicate,,,
http://purl.org/dc/terms/description,description,An account of the resource.,Predicate,,,
http://purl.org/dc/terms/license,license,A legal document giving official permission to do something with the resource.,Predicate,,,
http://purl.org/dc/terms/publisher,publisher,An entity responsible for making the resource available.,Predicate,,,
http://purl.org/dc/terms/subject,subject,A topic of the resource.,Predicate,,,
http://purl.org/dc/terms/title,title,A name given to the resource.,Predicate,,,
http://www.w3.org/2000/01/rdf-schema#comment,comment,A human-readable description of the subject resource.,Predicate,,,
http://www.w3.org/2000/01/rdf-schema#domain,domain,States that any resource bearing the given property is an instance of the domain class.,Predicate,,,
http://www.w3.org/2000/01/rdf-schema#label,Label,The human-readable name of a MeSH term,Predicate,,,
http://www.w3.org/2000/01/rdf-schema#range,range,States that the values of the given property are instances of the range class.,Predicate,,,
http://www.w3.org/2000/01/rdf-schema#subClassOf,subClassOf,States that all instances of one class are instances of another.,Predicate,,,
http://www.w3.org/2000/01/rdf-schema#subPropertyOf,subPropertyOf,States that all resources related by one property are also related by another.,Predicate,,,
http://www.w3.org/2002/07/owl#disjointWith,disjointWith,States that two classes have no individuals in common.,Predicate,,,
http://www.w3.org/2002/07/owl#propertyDisjointWith,propertyDisjointWith,States that two properties share no subject-object pairs.,Predicate,,,
http://www.w3.org/2002/07/owl#versionInfo,versionInfo,A statement about the version of an ontology or ontology element.,Predicate,,,
http://xmlns.com/foaf/0.1/homepage,homepage,A homepage for the subject.,Predicate,,,
http://xmlns.com/foaf/0.1/page,page,A document about the subject.,Predicate,,,
http://xmlns.com/foaf/0.1/primaryTopic,primaryTopic,The primary topic of a document.,Predicate,,,
