URI,Label,Description,Type,EdgePropertyOf,SourceClass,TargetClass
https://purl.org/okn/frink/kg/spoke-okn/schema/host_age,Host Age,The age of the organism from which a sample was collected,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/host_gender,Host Gender,The biological sex of the organism from which a sample was collected,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/host_health,Host Health,The health status of the organism from which a sample was collected,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/host_is_human,Host Is Human,Whether the sample came from a human,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/host_name,Host Name,The name or type of organism from which a sample was collected,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/is_resistant,Is Resistant,Whether an organism is resistant to a drug or compound,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/iso3,ISO3 Country Code,A three-letter code representing a country,NodeProperty,,AdministrativeArea,
https://purl.org/okn/frink/kg/spoke-okn/schema/isolation_country,Isolation Country,The country where a sample was collected,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/isolation_source,Isolation Source,The specific material or environment from which a sample was obtained,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/laboratory_typing_method,Laboratory Typing Method,The technique used to identify or classify a microorganism,EdgeProperty,RESPONDS_TO_OrC,,
https://purl.org/okn/frink/kg/spoke-okn/schema/laboratory_typing_platform,Laboratory Typing Platform,The equipment or system used for laboratory identification,EdgeProperty,RESPONDS_TO_OrC,,
https://purl.org/okn/frink/kg/spoke-okn/schema/latitude,Latitude,The north-south position on Earth's surface in degrees,NodeProperty,,AdministrativeArea,
https://purl.org/okn/frink/kg/spoke-okn/schema/level,Level,The level of organism in the taxonomy,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/location_name,Location Name,The name of a geographic place,EdgeProperty,PREVALENCE_DpL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/longitude,Longitude,The east-west position on Earth's surface in degrees,NodeProperty,,AdministrativeArea,
https://purl.org/okn/frink/kg/spoke-okn/schema/lower,Lower Bound,The minimum value in a range,EdgeProperty,PREVALENCE_DpL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/max_phase,Maximum Phase,The furthest stage a drug has reached in clinical trials,NodeProperty,,ChemicalEntity,
https://purl.org/okn/frink/kg/spoke-okn/schema/measurement_sign,Measurement Sign,"Indicates whether a value is greater than, less than, or equal to",EdgeProperty,RESPONDS_TO_OrC,,
https://purl.org/okn/frink/kg/spoke-okn/schema/measurement_unit,Measurement Unit,The units used for a measurement,EdgeProperty,RESPONDS_TO_OrC,,
https://purl.org/okn/frink/kg/spoke-okn/schema/measurement_value,Measurement Value,The numerical result of a measurement,EdgeProperty,RESPONDS_TO_OrC,,
https://purl.org/okn/frink/kg/spoke-okn/schema/media,Media,"The environment where the compound exists in location, such as air, water, soil  ",EdgeProperty,FOUNDIN_CfL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/mesh_ids,MeSH IDs,A list of  Medical Subject Headings terms an enviroment concept maps to,NodeProperty,,SDoH,
https://purl.org/okn/frink/kg/spoke-okn/schema/mesh_list,MeSH List,A list of Medical Subject Headings terms a disease maps to,NodeProperty,,Disease,
https://purl.org/okn/frink/kg/spoke-okn/schema/method,Method,"Measurements or statistics used to report the SDoH prevalence in a location, such as Percentage",EdgeProperty,PREVALENCEIN_SpL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/metric_name,Metric Name,"Measurements or statistics used to report the disease prevalence in a location, such as Percent",EdgeProperty,PREVALENCE_DpL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/metrics,Metrics,"Measurements or statistics used to report the compound/environment found in a location, such as maximum concentration, total applied",EdgeProperty,FOUNDIN_CfL; FOUNDIN_EfL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/mortality_per_100k,Mortality Per 100k,"mortality rate per 100,000 population",EdgeProperty,MORTALITY_DmL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/motility,Motility,Whether and how an organism can move,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/odds,Odds Ratio,A statistical measure of how strongly two terms co-occur,EdgeProperty,ASSOCIATES_SaD; RESEMBLES_DrD,,
https://purl.org/okn/frink/kg/spoke-okn/schema/omim_list,OMIM List,A list of Online Mendelian Inheritance in Man concepts a disease map to ,NodeProperty,,Disease,
https://purl.org/okn/frink/kg/spoke-okn/schema/oxygen_requirement,Oxygen Requirement,amount of oxygen an organism needs to survive,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/pathovar,Pathovar,A variant of a bacterial species that infects a specific plant host,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/percent_of_place_area_in_zip,Percent of Place Area in ZIP,What percentage of a place's area falls within a ZIP code,EdgeProperty,PARTOF_LpL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/percent_of_zip_area_in_place,Percent of ZIP Area in Place,What percentage of a ZIP code's area falls within a place,EdgeProperty,PARTOF_LpL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/phase,Phase,The stage of clinical testing for a drug,EdgeProperty,TREATS_CtD,,
https://purl.org/okn/frink/kg/spoke-okn/schema/population,Population,The number of people living in an area,EdgeProperty,MORTALITY_DmL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/resistant_phenotype,Resistant Phenotype,The observable resistance characteristics of an organism,EdgeProperty,RESPONDS_TO_OrC,,
https://purl.org/okn/frink/kg/spoke-okn/schema/salinity,Salinity,The salt content of water or environment,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/serovar,Serovar,A variant of a bacterial species based on immune response characteristics,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/short_question_text,Short Question Text,A brief version of a survey question,EdgeProperty,PREVALENCE_DpL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/smiles,SMILES,A text representation of a chemical structure,NodeProperty,,ChemicalEntity,
https://purl.org/okn/frink/kg/spoke-okn/schema/sporulation,Sporulation,Whether and how an organism forms protective spores,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/standardized_smiles,Standardized SMILES,A normalized text representation of a chemical structure,NodeProperty,,ChemicalEntity,
https://purl.org/okn/frink/kg/spoke-okn/schema/state,State,A state or province,NodeProperty,,AdministrativeArea,
https://purl.org/okn/frink/kg/spoke-okn/schema/state_abbr,State Abbreviation,The two-letter abbreviation for a state,EdgeProperty,PREVALENCE_DpL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/state_desc,State Description,The full name of a state,EdgeProperty,PREVALENCE_DpL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/state_fips,State FIPS Code,two-digit number uniquely identify a state,NodeProperty,,AdministrativeArea,
https://purl.org/okn/frink/kg/spoke-okn/schema/state_name,State Name,The full name of a state,NodeProperty,,AdministrativeArea,
https://purl.org/okn/frink/kg/spoke-okn/schema/strain,Strain,A specific genetic variant of an organism,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/synonyms,Synonyms,Alternative names for the same entity,NodeProperty,,ChemicalEntity; EnvironmentalFeature,
https://purl.org/okn/frink/kg/spoke-okn/schema/temperature_range,Temperature Range,The range of temperatures in which an organism can grow,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/testing_standard_year,Testing Standard Year,The year of the testing standards used,EdgeProperty,RESPONDS_TO_OrC,,
https://purl.org/okn/frink/kg/spoke-okn/schema/topic,Topic,The topic of the social determinant of health concept,NodeProperty,,SDoH,
https://purl.org/okn/frink/kg/spoke-okn/schema/total_population,Total Population,The total number of people in an area,EdgeProperty,PREVALENCE_DpL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/unit,Unit,"The measurement unit used to describe the values of compound/environment found in a location, such as pound, ug/L",EdgeProperty,FOUNDIN_CfL; FOUNDIN_EfL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/upper,Upper Bound,The maximum value in a range,EdgeProperty,PREVALENCE_DpL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/usa_isolation_country,USA Isolation Country,Whether the sample was collected in the United States,NodeProperty,,OrganismTaxon,
https://purl.org/okn/frink/kg/spoke-okn/schema/usability,Usability,How suitable or appropriate something is for use,EdgeProperty,MORTALITY_DmL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/value,Value,"The measured/estimated value of a metric, used in multiple predicates, such as compound/environment found in a location, disease/SDoH prevalence in a location, Mortality in a location",EdgeProperty,FOUNDIN_CfL; FOUNDIN_EfL; MORTALITY_DmL; PREVALENCE_DpL; PREVALENCEIN_SpL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/variable,Variable,"The measured SDoH concept, some with short description ",EdgeProperty,PREVALENCEIN_SpL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/vendor,Vendor,The company or organization that supplied something,EdgeProperty,RESPONDS_TO_OrC,,
https://purl.org/okn/frink/kg/spoke-okn/schema/year,Year,The year the data is reported,EdgeProperty,FOUNDIN_CfL; FOUNDIN_EfL; PREVALENCE_DpL; PREVALENCEIN_SpL,,
https://purl.org/okn/frink/kg/spoke-okn/schema/zipcode_type,ZIP Code Type,"The type of a ZIP code, such as standard, PO BOX",NodeProperty,,AdministrativeArea,
https://purl.org/okn/frink/kg/spoke-okn/schema/SDoH,Social Determinants of Health,Social and economic factors that influence health outcomes,Class,,,
https://schema.org/AdministrativeArea,Administrative Area,A geographic region with administrative boundaries like cities or states,Class,,,
https://w3id.org/biolink/vocab/ChemicalEntity,Chemical Entity,A chemical substance or compound,Class,,,
https://w3id.org/biolink/vocab/Disease,Disease,A disorder or illness that affects health,Class,,,
https://w3id.org/biolink/vocab/EnvironmentalFeature,Environmental Feature,"An environmental entity, such as environmental quality entity ",Class,,,
https://w3id.org/biolink/vocab/Gene,Gene,A unit of heredity that determines biological characteristics,Class,,,
https://w3id.org/biolink/vocab/OrganismTaxon,Organism Taxon,A classification group for living organisms,Class,,,
