URI,Label,Description,Type,EdgePropertyOf,SourceClass,TargetClass
http://medicaldevice.com/ontology/UDIIdentifier,UDI Identifier,"One entry from the AccessGUDID identifiers list; may be a primary DI, package DI, or unit-of-use DI. Declared in the schema but not populated in the current release.",Class,,,
http://medicaldevice.com/ontology/XRayAssemblerRecord,FDA X-Ray Assembler Record,The declared class for FDA x-ray assembler reports. A subclass of FDA Data Record. Declared in the schema but not populated in the current release.,Class,,,
http://medicaldevice.com/ontology/XrayAssemblerRecord,X-Ray Assembler Record,An FDA x-ray assembler report recording the installation of diagnostic x-ray equipment at a named site.,Class,,,
http://www.w3.org/2000/01/rdf-schema#Class,Class,Class.,Class,,,
http://medicaldevice.com/ontology/accreditationBody,accreditation body,Accreditation body. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/address,address,Street address given on the record.,Predicate,,http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/adverseEventFlag,adverse event flag,Adverse event flag. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/advisoryCommittee,advisory committee,FDA advisory committee code for the device type.,Predicate,,http://medicaldevice.com/ontology/DeNovoRecord|http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/PMARecord,
http://medicaldevice.com/ontology/advisoryCommitteeDescription,advisory committee description,FDA advisory committee that reviews the device type.,Predicate,,http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/PMARecord,
http://medicaldevice.com/ontology/affectsComponent,affects component,Affects component. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/affectsLabeling,affects labeling,Affects labeling. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/affectsMaterial,affects material,Affects material. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/affectsPackaging,affects packaging,Affects packaging. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/affectsSoftware,affects software,Affects software. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/affectsSterility,affects sterility,Affects sterility. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/analyteId,Analyte ID,Analyte ID. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/analyteName,Analyte Name,Name of the analyte measured by the waived test.,Predicate,,http://medicaldevice.com/ontology/CliaWaivedAnalyte,
http://medicaldevice.com/ontology/applicant,applicant,Name of the firm that submitted the application.,Predicate,,http://medicaldevice.com/ontology/DeNovoRecord|http://medicaldevice.com/ontology/DeviceFDARecord|http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/PMAChangeMemo|http://medicaldevice.com/ontology/PMARecord,
http://medicaldevice.com/ontology/approvalDate,approval date,Approval date. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/ascaPilot,ASCA pilot program flag,ASCA pilot program flag. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/assemblerAddress,x-ray assembler address,X-ray assembler address. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/assemblerId,assembler ID,FDA identifier of the x-ray equipment assembler.,Predicate,,http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/assemblerName,x-ray assembler name,X-ray assembler name. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/authority,authority,Statutory authority under which the CFR part is issued.,Predicate,,http://medicaldevice.com/ontology/CFRTitle21Section|http://medicaldevice.com/ontology/CfrPart,
http://medicaldevice.com/ontology/belongsToDevice,belongs to device,Links a UDI Identifier to a AccessGUDID / UDI Record. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/UDIIdentifier,http://medicaldevice.com/ontology/AccessGUDIDRecord
http://medicaldevice.com/ontology/brandName,brand name,Brand name. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/cId,FDA c-ID,FDA internal identifier used on the 522 study page.,Predicate,,http://medicaldevice.com/ontology/Postmarket522Study,
http://medicaldevice.com/ontology/catalogNumber,catalog number,Catalog number. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/centerClassificationDate,FDA center classification date,Date FDA classified the recall.,Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/certificateNumber,MQSA certificate number,MQSA certificate number. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/changeDescription,change description,Change description. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/changeReason,change reason,Change reason. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/city,city,City given on the record.,Predicate,,http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/MammographyFacility|http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/RecallRecord|http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/clearanceType,510(k) clearance type,"Type of 510(k) clearance, such as traditional, special, or abbreviated.",Predicate,,http://medicaldevice.com/ontology/K510Record,
http://medicaldevice.com/ontology/codeInfo,lot / model / serial code info,"Lot, model, or serial numbers identifying the recalled units.",Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/commercialDistributionStatus,commercial distribution status,Commercial distribution status. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/companyName,company name,Company name. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/complexity,CLIA complexity level,CLIA complexity level. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/componentDescription,component description,Component description. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/country,country,Country given on the record.,Predicate,,http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/dataSource,data source,Data source used by the 522 study.,Predicate,,http://medicaldevice.com/ontology/Postmarket522Study,
http://medicaldevice.com/ontology/dateCurrentPlanAccepted,date current plan accepted,Date FDA accepted the current 522 study plan.,Predicate,,http://medicaldevice.com/ontology/Postmarket522Study,
http://medicaldevice.com/ontology/dateEffective,date effective,Date effective. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/dateOfEvent,date of event,Date on which the reported adverse event occurred.,Predicate,,http://medicaldevice.com/ontology/MAUDEReport,
http://medicaldevice.com/ontology/dateOrder,522 order date,522 order date. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/dateOriginalPlanAccepted,date original plan accepted,Date FDA accepted the original 522 study plan.,Predicate,,http://medicaldevice.com/ontology/Postmarket522Study,
http://medicaldevice.com/ontology/dateReceived,date received,Date on which FDA received the submission.,Predicate,,http://medicaldevice.com/ontology/DeNovoRecord|http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/MAUDEReport|http://medicaldevice.com/ontology/PMAChangeMemo|http://medicaldevice.com/ontology/PMARecord,
http://medicaldevice.com/ontology/deNovoNumber,De Novo number,De Novo request number.,Predicate,,http://medicaldevice.com/ontology/DeNovoRecord,
http://medicaldevice.com/ontology/decisionCode,decision code,FDA decision code for the submission.,Predicate,,http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/PMAChangeMemo|http://medicaldevice.com/ontology/PMARecord,
http://medicaldevice.com/ontology/decisionDate,decision date,Date of the FDA decision on the submission.,Predicate,,http://medicaldevice.com/ontology/DeNovoRecord|http://medicaldevice.com/ontology/DeviceFDARecord|http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/PMAChangeMemo|http://medicaldevice.com/ontology/PMARecord,
http://medicaldevice.com/ontology/decisionDateRaw,decision date (raw string from source),Decision date (raw string from source). Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/decisionDescription,decision description,Description of the FDA decision on the submission.,Predicate,,http://medicaldevice.com/ontology/DeNovoRecord|http://medicaldevice.com/ontology/K510Record,
http://medicaldevice.com/ontology/definition,definition,The FDA definition of the device type identified by a product code.,Predicate,,http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode|http://medicaldevice.com/ontology/TPLCRecord,
http://medicaldevice.com/ontology/designChangeSummary,design change summary,Design change summary. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/detailUrl,detail URL,URL of the FDA detail page for the 522 study.,Predicate,,http://medicaldevice.com/ontology/Postmarket522Study,
http://medicaldevice.com/ontology/deviceBrandName,device brand name,Device brand name. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/deviceClass,device class,"FDA device class: I, II, or III, in increasing order of regulatory control.",Predicate,,http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode|http://medicaldevice.com/ontology/TPLCRecord,
http://medicaldevice.com/ontology/deviceClassType,device class type,Device class type. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/deviceDescription,device description,Device description. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/deviceName,device name,FDA device name for the record.,Predicate,,http://medicaldevice.com/ontology/DeNovoRecord|http://medicaldevice.com/ontology/DeviceFDARecord|http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/Postmarket522Study|http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode,
http://medicaldevice.com/ontology/deviceOperator,device operator setting,Device operator setting. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/devicePublishDate,device publish date,Device publish date. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/distributionPattern,distribution pattern,Geographic distribution of the recalled product.,Predicate,,http://medicaldevice.com/ontology/RecallRecord,
http://medicaldevice.com/ontology/docketNumber,docket number,Federal Register docket number.,Predicate,,http://medicaldevice.com/ontology/HumanitarianDeviceExemption,
http://medicaldevice.com/ontology/document,document,Reference to the FDA document describing the test.,Predicate,,http://medicaldevice.com/ontology/IVDHomeUseTest,
http://medicaldevice.com/ontology/documentNumber,document number (K / P / H / DEN),"FDA document number of the submission (K, P, H, or DEN prefix).",Predicate,,http://medicaldevice.com/ontology/DeviceFDARecord,
http://medicaldevice.com/ontology/effectiveDate,effective date,Date the record took effect.,Predicate,,http://medicaldevice.com/ontology/IVDHomeUseTest,
http://medicaldevice.com/ontology/effectiveDateRaw,effective date (raw string),Effective date (raw string). Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/equipmentType,equipment type,Type of diagnostic x-ray equipment installed.,Predicate,,http://medicaldevice.com/ontology/XrayAssemblerRecord,
http://medicaldevice.com/ontology/establishmentName,establishment name,Name of the registered establishment.,Predicate,,http://medicaldevice.com/ontology/RegistrationListingRecord,
http://medicaldevice.com/ontology/establishmentType,establishment type,Establishment type. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/eventCount,event count,Number of adverse events carrying this code or year.,Predicate,,http://medicaldevice.com/ontology/DeviceProblem|http://medicaldevice.com/ontology/MDRStatistic|http://medicaldevice.com/ontology/PatientOutcome,
http://medicaldevice.com/ontology/eventDate,event date,Event date. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/eventId,event ID,Event ID. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/eventNarrative,event narrative,Event narrative. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/eventType,event type,"Type of adverse event reported: death, injury, or malfunction.",Predicate,,http://medicaldevice.com/ontology/MAUDEReport,
http://medicaldevice.com/ontology/expeditedReviewFlag,expedited review flag,Whether the submission received expedited review.,Predicate,,http://medicaldevice.com/ontology/K510Record|http://medicaldevice.com/ontology/PMARecord,
http://medicaldevice.com/ontology/extractedAt,timestamp when record was extracted,Timestamp at which the record was extracted into the graph. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/extractionVersion,kg-json extraction version tag,Version tag of the extraction pipeline that produced the record. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/facilityName,facility name,Name of the certified mammography facility.,Predicate,,http://medicaldevice.com/ontology/MammographyFacility,
http://medicaldevice.com/ontology/fedRegNoticeDate,Federal Register notice date,Date of the Federal Register notice.,Predicate,,http://medicaldevice.com/ontology/HumanitarianDeviceExemption,
http://medicaldevice.com/ontology/feiNumber,FDA establishment identifier (FEI),FDA Establishment Identifier (FEI) of the firm.,Predicate,,http://medicaldevice.com/ontology/Manufacturer|http://medicaldevice.com/ontology/PMARecord|http://medicaldevice.com/ontology/RegistrationListingRecord,
http://medicaldevice.com/ontology/fromDataset,sourced from dataset,Links a record to a FDA Source Dataset. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/Dataset
http://medicaldevice.com/ontology/genericDeviceName,generic device name,Generic device name. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/genericName,generic name,Generic (common) name of the device.,Predicate,,http://medicaldevice.com/ontology/HumanitarianDeviceExemption|http://medicaldevice.com/ontology/PMARecord,
http://medicaldevice.com/ontology/genericNameHDE,HDE generic device name,HDE generic device name. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/gmdnTermCode,GMDN term code,GMDN term code. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/gmdnTermDefinition,GMDN term definition,GMDN term definition. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/gmdnTermName,GMDN term name,GMDN term name. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/gmpExemptFlag,GMP exempt flag (Y/N),Whether the device type is exempt from Good Manufacturing Practice requirements.,Predicate,,http://medicaldevice.com/ontology/ProductClassificationRecord|http://medicaldevice.com/ontology/ProductCode,
http://medicaldevice.com/ontology/has510kRecord,has 510(k) record,Links a Medical Device to a 510(k) Submission. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/MedicalDevice,http://medicaldevice.com/ontology/K510Record
http://medicaldevice.com/ontology/hasAccessGUDIDRecord,has AccessGUDID record,Links a Medical Device to a AccessGUDID / UDI Record. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/MedicalDevice,http://medicaldevice.com/ontology/AccessGUDIDRecord
http://medicaldevice.com/ontology/hasAnalyte,has analyte,Links a record to a Analyte. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/Analyte
http://medicaldevice.com/ontology/hasApprovalPathway,has approval pathway,Links a record to a Approval Pathway. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/ApprovalPathway
http://medicaldevice.com/ontology/hasCLIARecord,has CLIA record,Links a record to a CLIA Laboratory Test System Record. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/CLIARecord
http://medicaldevice.com/ontology/hasClassificationRecord,has classification record,Links a FDA Product Code to a FDA Product Classification Record. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/ProductCode,http://medicaldevice.com/ontology/ProductClassificationRecord
http://medicaldevice.com/ontology/hasComponent,has component,Links a record to a Component. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/Component
http://medicaldevice.com/ontology/hasDeNovoRecord,has De Novo record,Links a Medical Device to a De Novo Authorization. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/MedicalDevice,http://medicaldevice.com/ontology/DeNovoRecord
http://medicaldevice.com/ontology/hasDesignChange,has design change,Links a Medical Device to a PMA Supplement. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/MedicalDevice,http://medicaldevice.com/ontology/PMAChangeMemo
http://medicaldevice.com/ontology/hasDeviceIdentifier,has device identifier,Links a record to a Device Identifier (UDI). Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/DeviceIdentifier
http://medicaldevice.com/ontology/hasDeviceListing,has device listing,Links a FDA Registration and Listing Record to a FDA Device Listing. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/RegistrationListingRecord,http://medicaldevice.com/ontology/DeviceListing
http://medicaldevice.com/ontology/hasDeviceProblem,has device problem,Links a TPLC record to a device problem code reported against it.,Predicate,,http://medicaldevice.com/ontology/TPLCRecord,http://medicaldevice.com/ontology/DeviceProblem
http://medicaldevice.com/ontology/hasFDARecord,has FDA record,Links a record to a FDA Data Record. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/FDADataRecord
http://medicaldevice.com/ontology/hasGMDNTerm,has GMDN term,Links a record to a GMDN Term. Declared in the schema but not populated in the current release.,Predicate,,,http://medicaldevice.com/ontology/GMDNTerm
http://medicaldevice.com/ontology/hasHDERecord,has HDE record,Links a Medical Device to a Humanitarian Device Exemption Record. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/MedicalDevice,http://medicaldevice.com/ontology/HDERecord
http://medicaldevice.com/ontology/hasIdentifier,has identifier,Links a AccessGUDID / UDI Record to a UDI Identifier. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/AccessGUDIDRecord,http://medicaldevice.com/ontology/UDIIdentifier
http://medicaldevice.com/ontology/hasImplantStatus,has implant status,Has implant status. Declared in the schema but not populated in the current release.,Predicate,,,
http://medicaldevice.com/ontology/hasMAUDEReport,has MAUDE report,Links a Medical Device to a MAUDE Adverse Event Report. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/MedicalDevice,http://medicaldevice.com/ontology/MAUDEReport
http://medicaldevice.com/ontology/hasMDRStatistic,has MDR statistic,Links a TPLC Device Record to a MDR Statistic. Declared in the schema but not populated in the current release.,Predicate,,http://medicaldevice.com/ontology/TPLCRecord,http://medicaldevice.com/ontology/MDRStatistic
http://medicaldevice.com/ontology/hasMRIStatus,has MRI status,Has MRI status. Declared in the schema but not populated in the current release.,Predicate,,,
