URI,Label,Description,Type,EdgePropertyOf,SourceClass,TargetClass
http://purl.obolibrary.org/obo/MFOEM_000006,subjective affective feeling,"'Subjective affective feeling can have greater or weaker physiological or mental components. The bodily process that are experienced will usually involve some mental process.  Bodily sensation and the experiences of emotions (e.g., feeling calm) would both qualify as examples of 'subjective affective feeling'.  As a subclass of 'affective process', subjective affective feelings have valence. Valence refers to the 'the subjective value of an event, object, person, or other entity in the life space of the individual' (https://dictionary.apa.org/valence). Valence ranges from negative to positive.",Class,,,
http://purl.obolibrary.org/obo/MFOEM_000195,affective process,"Valence refers to the 'the subjective value of an event, object, person, or other entity in the life space of the individual' (https://dictionary.apa.org/valence). Valence ranges from negative to positive.",Class,,,
http://purl.obolibrary.org/obo/MF_0000016,human being,An extended organism that is a member of the species Homo sapiens.,Class,,,
http://purl.obolibrary.org/obo/MF_0000020,mental process,"A 'mental process' is a subclass of 'bodily process', as mental processes occur within the body, specifically involving the brain.",Class,,,
http://purl.obolibrary.org/obo/MF_0000032,bodily disposition,"Bodily disposition includes features that can be used in a specific context, such as a person's strength, but not a person's weight. A person has a specific weight independent of the circumstances they are in.",Class,,,
http://purl.obolibrary.org/obo/MF_0000033,mental disposition,"'Mental disposition' is a subclass of 'bodily disposition', as mental dispositions occur in the body.",Class,,,
http://purl.obolibrary.org/obo/MF_0000074,bodily quality,A quality that inheres in some extended organism.,Class,,,
http://purl.obolibrary.org/obo/MF_0000075,mental quality,A quality that inheres in the mind; a mental characteristic or attribute of a person.,Class,,,
http://purl.obolibrary.org/obo/OBI_0000011,planned process,A process that realizes a plan which is the concretization of a plan specification.,Class,,,
http://purl.obolibrary.org/obo/OBI_0000260,plan,A realizable entity that inheres in a bearer who is committed to realizing it as a completely executed planned process.,Class,,,
http://purl.obolibrary.org/obo/OGMS_0000060,bodily process,A process in which at least one bodily component of an organism participates.,Class,,,
http://purl.obolibrary.org/obo/OGMS_0000087,extended organism,"An object aggregate consisting of an organism and all material entities located within, overlapping, or occupying sites formed in part by the organism.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000000,reminiscence therapy process,"Reminiscence therapy is a psychosocial intervention for older adults, based on the concept that people review and reflect on significant personal past experiences to promote pleasure, better quality of life, and adaptability.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000005,cognitive appraisal representational pattern quality,A cognitive representational pattern quality which consists of an evaluation of the relevance of some entity to another entity.,Class,,,
http://purl.obolibrary.org/obo/PHASES_0000006,self-appraisal representational pattern quality,A cognitive appraisal representational pattern quality consisting of an evaluation of the appraiser themselves.,Class,,,
http://purl.obolibrary.org/obo/PHASES_0000007,self-efficacy representational pattern quality,A self-appraisal representational pattern quality consisting of an evaluation of the agent's capability to achieve objectives or satisfy desires.,Class,,,
http://purl.obolibrary.org/obo/PHASES_0000008,psychological construct information content entity,"An information content entity that represents a theoretical construct used in psychology to describe, explain, or predict psychological phenomena.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000009,psychoanalytic psychological identity construct information content entity,"A psychological construct in which it is hypothesized that human consciousness consists of the id, ego, and superego.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000010,performative identity quality,A personal identity quality formed as a result of the agent's performative behaviors as influencing and influenced by the formation of one's psychological identity.,Class,,,
http://purl.obolibrary.org/obo/PHASES_0000011,social withdrawal disposition,"A mental disposition that, if realized, is realized in the consistent avoidance of social interactions with both familiar and unfamiliar peers due to psychological traits such as social fear or anxiety.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000012,self-transcendence disposition,"A transcendence disposition that, if realized, is realized in shifting oneâs focus beyond the self toward broader existential, moral, or spiritual concerns, including care for others, connection with nature, or alignment with perceived universal values.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000021,elective solitude disposition,"A mental disposition that, if realized, is realized in intentionally withdrawing from social interaction in order to pursue self-reflection, restoration, or personal goals.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000022,imposed solitude characteristic,"A characteristic of a person that is physically or socially alone due to external constraints or circumstances, and not by personal choice.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000023,ambient sociability disposition,A mental disposition that is realized in retaining the sense of social presence without direct social engagement with others in a public or semi-public space.,Class,,,
http://purl.obolibrary.org/obo/PHASES_0000024,healthy aging process,"A biological process that is realized in maintaining functional ability, emotional well-being, and social engagement in later life, relative to cultural and personal expectations.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000025,successful aging construct information content entity,"A psychological construct information content entity that describes achieving physical health, cognitive vitality, and continued involvement with life, as measured against individual and cultural standards of aging well.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000026,aloneliness disposition,"A mental disposition that, if realized, is realized in experiencing discomfort or distress due to a perceived lack of desired time alone.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000027,social detachment disposition,"A mental disposition that, if realized, is realized in reduced motivation to engage in or maintain social relationships, often without distress or social fear.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000028,shyness behavior disposition,"A mental disposition to social anxiety that, if realized, is realized in the inhibition of behavior during potential social interaction due to fear of negative evaluation.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000029,solitude affinity disposition,"A mental disposition that, if realized, is realized in seeking out and enjoying time spent alone for reflection, creativity, or restoration.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000030,representational pattern quality,"A quality that represents something information content entity, made up of different parts arranged in a certain way to form a whole, and is a characteristic of something, whether itâs physical or abstract.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000031,cognitive representational pattern quality,"A mental representation that represents an information content entity, made up of different parts arranged in a specific way to form a whole, and is a characteristic of something, physical or abstract, invovling skills involved in tasks related to perception, learning, memory, understanding, awareness, reasoning, judgment, intuition, and language.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000032,mental representational pattern quality,"A hypothetical entity representing a perception, thought, memory, or something similar during mental processes, made up of separate parts arranged in a way that forms a whole, and being a characteristic of something, whether physical or abstract.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000036,personal identity quality,A quality that represents the stable and distinctive characteristics by which an individual is recognized and knows themselves over time.,Class,,,
http://purl.obolibrary.org/obo/PHASES_0000038,narrative identity quality,"A personal identity quality constituted by the internalized, evolving story an individual constructs to give their life a sense of unity and purpose across time.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000039,ego identity quality,"Ego identity may also be understood as an adaptive accomplishment or achievement of the individual vis-a-vis his social environment. Specifically, it is the adaptation of the individual's special skills, capacities, and strengths to the prevailing role structure of the society in which he lives.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000042,anxious solitude construct information content entity,"How are behavioral inhibition and anxious-solitude related to and distinct from solitude? (anxious-solitude, and behavioral inhibition are all constructs reflecting biologically-based dispositions to avoid others due to social fears and anxieties)",Class,,,
http://purl.obolibrary.org/obo/PHASES_0000046,social convention directive information entity,Everyone conforms to R Everyone believes others conform to R This belief gives everyone a good reason to conform to R himself  Everyone believes others are doing the best they can to conform to R R is not the only possible regularity meeting (3) and (4) Each of the preceding factors are in principle common knowledge,Class,,,
http://purl.obolibrary.org/obo/PHASES_0002000,solitude behavior disposition,Solitude is most often linked to low levels of loneliness and positive emotions when it is chosen solitude (due to enjoying solitude) and spent in active ways; people with a propensity to ruminate and those who choose solitude because they do not like being with others tend to suffer the most in solitude - Julie,Class,,,
http://purl.obolibrary.org/obo/PHASES_0002001,gerotranscendence disposition,"A gerotranscendence disposition that, if realized, is realized as a shift in perspective from a materialistic and rational worldview to a more cosmic and transcendent one, occurring in late life.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0002002,social isolation behavior disposition,"Social isolation ranges from the voluntary withdrawal from social interaction, where an individual chooses to disengage for personal or situational reasons to involuntary isolation, where separation from others is imposed externally or occurs against th eindividual's will.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0002003,feeling of loneliness,"Feeling of loneliness is a subjective and often distressing emotional state that arises from a perceived discrepancy between an individualâs desired and actual social relationships. It encompasses feelings of emptiness, abandonment, or disconnection, can develop over time, and is influenced by personal, social, and situational factors including identity, expectations, life events, and socio-economic conditions.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0002004,theory information content entity,"An information content entity that represents a systematic and scientific framework for explaining, predicting, or understanding phenomena in a domain.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0002005,psychological theory,"A theory information content entity that provides a systematic framework for explaining, predicting, or understanding psychological phenomena.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0002006,social convoy model,The convoy model of social relations describes how social relationships contribute to an individualâs health and well-being from a life course and lifespan perspective.,Class,,,
http://purl.obolibrary.org/obo/PHASES_0002007,ego integrity theory (Erikson),"It states that personality develops across the lifespan through eight sequential psychosocial crises, where the successful resolution of each crisis fosters virtues (e.g., hope, fidelity, or, in later life, wisdom) and lays the foundation of success during the next crisis.",Class,,,
http://purl.obolibrary.org/obo/PHASES_0002008,self-transcendence theory,"A psychological theory that describes the developmental process by which individuals shift focus beyond self-concern toward broader universal, existential, or spiritual values, especially in later life.",Class,,,
http://purl.obolibrary.org/obo/phases.owl/PHASES_0000050,transcendence disposition,"A mental disposition that, if realized, is realized in shifting focus or perspective beyond the boundaries of personal self-concern toward broader universal or transcendent concerns.",Class,,,
http://purl.obolibrary.org/obo/phases.owl/PHASES_0000051,social isolation process,"A process in which an individual or group is separated from social contact, interaction, or community participation.",Class,,,
http://purl.obolibrary.org/obo/phases.owl/PHASES_0000055,need for a sense of belonging to a community,"A psychological need that, if unsatisfied, is realized in experiencing a desire to feel connected to and accepted by a social group or community.",Class,,,
http://rdfs.org/ns/void#Dataset,Dataset,"A set of RDF triples that are published, maintained or aggregated by a single provider.",Class,,,
http://www.geneontology.org/formats/oboInOwl#Subset,Subset,"An OBO subset, used for grouping ontology terms by category or application domain.",Class,,,
http://www.w3.org/2000/01/rdf-schema#Datatype,Datatype,The class of RDF datatypes.,Class,,,
http://www.w3.org/2002/07/owl#AllDifferent,All Different,The class of collections of pairwise different individuals.,Class,,,
http://www.w3.org/2002/07/owl#Axiom,Axiom,The class of annotated axioms for which the RDF serialization needs to be reified.,Class,,,
http://www.w3.org/2002/07/owl#Class,Class,The class of OWL classes.,Class,,,
http://www.w3.org/2002/07/owl#NamedIndividual,Named Individual,The class of named individuals.,Class,,,
http://www.w3.org/2002/07/owl#Ontology,Ontology,The class of OWL ontologies.,Class,,,
http://www.w3.org/2002/07/owl#Restriction,Restriction,The class of property restrictions.,Class,,,
http://humanbehaviourchange.org/ontology/BCIOR_000010,has behavioural attribute,A relation that links an individual human behaviour to a behavioural attribute.,Predicate,,http://humanbehaviourchange.org/ontology/BCIO_036000,http://humanbehaviourchange.org/ontology/BCIO_050435
http://humanbehaviourchange.org/ontology/BCIOR_000011,serves behavioural function,Realises the human life function of an individual human behaviour.,Predicate,,http://humanbehaviourchange.org/ontology/BCIO_036000,http://humanbehaviourchange.org/ontology/BCIO_036001
http://humanbehaviourchange.org/ontology/BCIOR_000013,has behavioural outcome,"Causal relation between two entities in which a behaviour brings into existence, causes to occur, destroys, prevents from occurring, or changes an entity.",Predicate,,http://humanbehaviourchange.org/ontology/BCIO_036000,http://purl.obolibrary.org/obo/BFO_0000001
http://humanbehaviourchange.org/ontology/BCIOR_000014,is enacted by,Has participant that relates a behaviour to the person enacting the behaviour.,Predicate,,http://humanbehaviourchange.org/ontology/BCIO_036000,http://purl.obolibrary.org/obo/MF_0000016
http://humanbehaviourchange.org/ontology/BCIOR_000015,uses,Has participant that relates a behaviour to a material entity that the person enacting the behaviour intends to enable or facilitate the behaviour.,Predicate,,http://humanbehaviourchange.org/ontology/BCIO_036000,http://purl.obolibrary.org/obo/BFO_0000040
http://humanbehaviourchange.org/ontology/BCIOR_000016,has behavioural companion,Has participant that relates a behaviour to another sentient being that accompanies the person enacting the behaviour.,Predicate,,http://humanbehaviourchange.org/ontology/BCIO_036000,http://purl.obolibrary.org/obo/OGMS_0000087
http://humanbehaviourchange.org/ontology/BCIOR_000017,has behavioural target,Has participant that relates the behaviour to an object that the person enacting the behaviour intends to influence.,Predicate,,http://humanbehaviourchange.org/ontology/BCIO_036000,http://purl.obolibrary.org/obo/MF_0000016
http://humanbehaviourchange.org/ontology/BCIOR_000018,is behavioural outcome of,Inverse of has behavioural outcome relation.,Predicate,,,
http://humanbehaviourchange.org/ontology/BCIOR_000019,has end time,A relation between an occurrent and a one-dimensional temporal entity that designates the latest boundary of the occurrent.,Predicate,,http://purl.obolibrary.org/obo/BFO_0000003,http://purl.obolibrary.org/obo/BFO_0000003
http://humanbehaviourchange.org/ontology/BCIOR_000020,has start time,A relation between an occurrent and a one-dimensional temporal entity that designates the earliest boundary of the occurrent.,Predicate,,http://purl.obolibrary.org/obo/BFO_0000003,http://purl.obolibrary.org/obo/BFO_0000003
http://ldf.fi/void-ext#datatype,datatype,An XSD datatype used by typed literals in a dataset partition.,Predicate,,,
http://ldf.fi/void-ext#datatypePartition,datatypePartition,A subset of a dataset that contains only triples whose objects are typed literals of a given datatype.,Predicate,,,
http://ldf.fi/void-ext#language,language,A language tag used by plain literals in a dataset partition.,Predicate,,,
http://ldf.fi/void-ext#languagePartition,languagePartition,A subset of a dataset that contains only triples whose objects are plain literals in a given language.,Predicate,,,
http://ldf.fi/void-ext#objectClassPartition,objectClassPartition,A subset of a dataset that contains only triples whose objects are instances of a given class.,Predicate,,,
http://purl.obolibrary.org/obo/BFO_0000055,realises,"Paraphrase of elucidation: a relation between a process and a realizable entity, where there is some material entity that is bearer of the realizable entity and participates in the process, and the realizable entity comes to be realized in the course of the process",Predicate,,,
http://purl.obolibrary.org/obo/BFO_0000066,occurs in,"Paraphrase of definition: a relation between a process and an independent continuant, in which the process takes place entirely within the independent continuant",Predicate,,http://purl.obolibrary.org/obo/BFO_0000003,http://purl.obolibrary.org/obo/BFO_0000004
http://purl.obolibrary.org/obo/BFO_0000108,exists at,A relation between a continuant or occurrent and a temporal region at which the entity exists.,Predicate,,,
http://purl.obolibrary.org/obo/BFO_0000117,has occurrent part,A mereological relation between two occurrents where one is a part of the other.,Predicate,,,
http://purl.obolibrary.org/obo/BFO_0000155,occupies temporal region,A relation between an occurrent and the temporal region it occupies.,Predicate,,http://purl.obolibrary.org/obo/BFO_0000003,http://purl.obolibrary.org/obo/BFO_0000003
http://purl.obolibrary.org/obo/BFO_0000179,BFO OWL specification label,Relates an entity in the ontology to the name of the variable used to represent it in the code that generates the BFO OWL file from the lispy specification.,Predicate,,,
http://purl.obolibrary.org/obo/BFO_0000180,BFO CLIF specification label,Relates an entity in the ontology to the term used to represent it in the CLIF specification of BFO2.,Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000111,editor preferred term,"The concise, meaningful, and human-friendly name for a class or property preferred by the ontology developer.",Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000112,example of usage,A phrase describing how a term should be used and/or a citation to a work which uses it.,Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000114,has curation status,An annotation property that links an ontology term to an individual that describes its curation status.,Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000115,definition,"The official definition, explaining the meaning of a class or property. Shall be Aristotelian, formal and concise.",Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000116,editor note,An administrative note intended for the ontology editor; not typically included in the publication version of the ontology.,Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000117,term editor,Name of editor entering the term in the file. The term editor is a point of contact for information regarding the term.,Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000118,alternative label,"Consider re-defing to: An alternative name for a class or property which can mean the same thing as the preferred name (semantically equivalent, narrow, broad or related).",Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000119,definition source,"Formal citation, e.g. identifier in external database to indicate or attribute source(s) for the definition.",Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000231,has obsolescence reason,Relates an ontology term to the reason it was made obsolete.,Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000232,curator note,An administrative note of use for a curator but of no use for a user.,Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000233,term tracker item,The 'tracker item' can associate a tracker with a specific ontology term.,Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000234,ontology term requester,"The 'term requester' can credit the person, organization or project who request the ontology term.",Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000412,imported from,"For external terms/classes, the ontology from which the term was imported.",Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000425,expand assertion to,A macro expansion tag applied to an annotation property which can be expanded into a more detailed axiom or set of axioms.,Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000589,OBO foundry unique label,An alternative name for a class or property which is unique across the OBO Foundry.,Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000600,elucidation,"An informal description used in BFO for terms that are difficult to define formally, providing a partial characterization of the term.",Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000601,has associated axiom(nl),An annotation property that links an axiom to a natural language description of that axiom.,Predicate,,,
http://purl.obolibrary.org/obo/IAO_0000602,has associated axiom(fol),An annotation property that links an axiom to a formal first-order logic description of that axiom.,Predicate,,,
http://purl.obolibrary.org/obo/IAO_0010000,has axiom id,An annotation property that provides a unique identifier label for an axiom in an ontology.,Predicate,,,
http://purl.obolibrary.org/obo/MFOEM_000010,synonym,An annotation property used in the Mental Functioning Ontology of Emotions (MFOEM) to declare synonymous terms for ontology entities.,Predicate,,,
http://purl.obolibrary.org/obo/OMO_0002000,defined by construct,An annotation property that links an ontology term to the theoretical construct or framework by which it is defined.,Predicate,,,
http://purl.obolibrary.org/obo/RO_0000052,characteristic of,"Note that this relation was previously called ""inheres in"", but was changed to be called ""characteristic of"" because BFO2 uses ""inheres in"" in a more restricted fashion. This relation differs from BFO2:inheres_in in two respects: (1) it does not impose a range constraint, and thus it allows qualities of processes, as well as of information entities, whereas BFO2 restricts inheres_in to only apply to independent continuants (2) it is declared functional, i.e. something can only be a characteristic of one thing.",Predicate,,,
http://purl.obolibrary.org/obo/RO_0000057,has participant,"A relation between a process and a continuant, where the continuant is somehow involved in the process.",Predicate,,,
http://purl.obolibrary.org/obo/RO_0001900,temporal interpretation,A relation that links an ontology term to the temporal interpretation assigned to it.,Predicate,,,
http://purl.obolibrary.org/obo/RO_0002092,happens during,"X happens_during Y iff: start(Y) is before or simultaneous with start(X), and end(X) is before or simultaneous with end(Y).",Predicate,,http://purl.obolibrary.org/obo/BFO_0000003,http://purl.obolibrary.org/obo/BFO_0000003
http://purl.obolibrary.org/obo/RO_0002222,temporally related to,A relation that holds between two occurrents. This is a grouping relation that collects together all the Allen relations.,Predicate,,,
http://purl.obolibrary.org/obo/RO_0002410,causally related to,"A relation that holds between two entities where one is a cause of the other, either directly or indirectly.",Predicate,,,
http://purl.obolibrary.org/obo/RO_0002506,causal relation between entities,"A causal relation that holds between any two entities, including material entities, processes, and qualities.",Predicate,,http://purl.obolibrary.org/obo/BFO_0000001,http://purl.obolibrary.org/obo/BFO_0000001
http://purl.org/dc/elements/1.1/contributor,contributor,An entity responsible for making contributions to the resource.,Predicate,,,
http://purl.org/dc/terms/contributor,contributor,An entity responsible for making contributions to the resource.,Predicate,,,
http://purl.org/dc/terms/created,created,Date of creation of the resource.,Predicate,,,
http://purl.org/dc/terms/description,description,An account of the resource.,Predicate,,,
http://purl.org/dc/terms/license,license,A legal document giving official permission to do something with the resource.,Predicate,,,
http://purl.org/dc/terms/modified,modified,Date on which the resource was changed.,Predicate,,,
http://purl.org/dc/terms/source,source,A related resource from which the described resource is derived.,Predicate,,,
http://purl.org/dc/terms/title,title,A name given to the resource.,Predicate,,,
http://purl.org/pav/lastUpdatedOn,lastUpdatedOn,The date this resource was most recently updated.,Predicate,,,
http://purl.org/pav/version,version,A string identifying the version of the resource.,Predicate,,,
http://purl.unep.org/sdg/SDGIO_00010069,SDGIO 00010069,A predicate from the Sustainable Development Goals Interface Ontology (SDGIO) used to link concepts to SDG-related indicators or goals.,Predicate,,,
http://rdfs.org/ns/void#class,class,The rdfs:Class that is the rdf:type or rdfs:subClassOf of subjects in a class partition.,Predicate,,,
http://rdfs.org/ns/void#classPartition,classPartition,A subset of a void:Dataset that contains only the entities of a certain rdfs:Class.,Predicate,,,
http://rdfs.org/ns/void#distinctObjects,distinctObjects,The total number of distinct objects in a void:Dataset.,Predicate,,,
http://rdfs.org/ns/void#distinctSubjects,distinctSubjects,The total number of distinct subjects in a void:Dataset.,Predicate,,,
http://rdfs.org/ns/void#entities,entities,The total number of entities that are described in a void:Dataset.,Predicate,,,
http://rdfs.org/ns/void#properties,properties,The total number of distinct properties in a void:Dataset.,Predicate,,,
http://rdfs.org/ns/void#property,property,The rdf:Property that is the predicate of all triples in a property partition.,Predicate,,,
http://rdfs.org/ns/void#propertyPartition,propertyPartition,A subset of a void:Dataset that contains only the triples of a certain rdf:Property.,Predicate,,,
http://rdfs.org/ns/void#triples,triples,The total number of triples contained in a void:Dataset.,Predicate,,,
http://www.geneontology.org/formats/oboInOwl#created_by,created_by,Username of the person who created the ontology term.,Predicate,,,
http://www.geneontology.org/formats/oboInOwl#creation_date,creation_date,Date and time of the ontology term creation.,Predicate,,,
http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,hasAlternativeId,An alternative identifier for the ontology term.,Predicate,,,
http://www.geneontology.org/formats/oboInOwl#hasDbXref,hasDbXref,A cross-reference to an external database entry.,Predicate,,,
http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,hasExactSynonym,An exact synonym for the ontology term.,Predicate,,,
http://www.geneontology.org/formats/oboInOwl#hasOBONamespace,hasOBONamespace,The OBO namespace associated with the ontology term.,Predicate,,,
http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,hasRelatedSynonym,A related synonym for the ontology term.,Predicate,,,
http://www.geneontology.org/formats/oboInOwl#id,id,The unique identifier for the ontology term.,Predicate,,,
http://www.geneontology.org/formats/oboInOwl#inSubset,inSubset,Indicates that the term is a member of a defined subset.,Predicate,,,
http://www.w3.org/1999/02/22-rdf-syntax-ns#first,first,The first item in an RDF list.,Predicate,,,
http://www.w3.org/1999/02/22-rdf-syntax-ns#rest,rest,The rest of an RDF list after the first item.,Predicate,,,
http://www.w3.org/2000/01/rdf-schema#comment,comment,A human-readable description of a resource.,Predicate,,,
http://www.w3.org/2000/01/rdf-schema#domain,domain,A domain of the subject property.,Predicate,,,
http://www.w3.org/2000/01/rdf-schema#isDefinedBy,isDefinedBy,The defini­tion of the subject resource.,Predicate,,,
